team,teamID,gameID,season,week,opponent,opponentID,completions,passingAttempts,passingYards,completionPct,yardsPerPassAttempt,yardsPerCompletion,passingTouchdowns,interceptions,sacks,rushingYards,rushingAttempts,yardsPerRushAttempt,rushingTouchdowns,receivingTouchdowns,fumbles,fumblesRecovered,fieldGoalsMade1_19,fieldGoalsMade20_29,fieldGoalsMade30_39,fieldGoalsMade40_49,fieldGoalsMade50,extraPointsMade,totalKickingPoints
BAL,4,401220154,2020,17,BAL,33,6,21,48,28.6,2.3,8.0,0,2,0,20.0,5,4.0,0,0,0,0,0,0,1,0,0,0,3,3
BAL,34,401220181,2020,2,BAL,33,25,36,275,69.4,7.6,11.0,1,1,4,83.0,33,2.52,0,1,1,1,0,0,1,2,0,1,10,16
BAL,11,401220189,2020,9,BAL,33,0,1,0,0.0,0.0,0,0,0,0,45.0,8,5.62,1,0,1,1,0,0,0,1,0,1,4,10
BAL,4,401220146,2020,5,BAL,33,19,30,183,63.3,6.1,9.63,0,1,7,69.0,27,2.56,0,0,0,0,0,0,1,0,0,0,3,3
BAL,6,401220151,2020,13,BAL,33,31,48,285,64.6,5.9,9.19,2,1,1,111.0,28,3.96,0,2,0,0,0,0,1,0,0,2,5,17
BAL,19,401220152,2020,16,BAL,33,24,41,252,58.5,6.1,10.5,1,0,6,54.0,12,4.5,0,1,0,0,0,0,1,1,0,1,7,13
BAL,12,401220153,2020,3,BAL,33,31,42,385,73.8,9.2,12.42,4,0,0,26.0,4,6.5,1,1,0,0,0,0,0,0,0,4,4,16
BAL,5,401220147,2020,1,BAL,33,18,26,165,69.2,6.3,9.17,1,1,1,185.0,46,4.02,0,2,2,1,0,0,0,0,0,0,0,12
BAL,5,401220162,2020,14,BAL,33,28,47,343,59.6,7.3,12.25,2,1,0,138.0,28,4.93,4,1,3,0,0,0,0,0,0,4,4,34
BAL,30,401220149,2020,15,BAL,33,22,29,226,75.9,7.8,10.27,2,0,5,45.0,20,2.25,0,2,0,0,0,0,0,0,0,2,2,14
BAL,10,401220150,2020,11,BAL,33,22,31,259,71.0,8.4,11.77,2,1,2,168.0,32,5.25,1,2,0,0,0,1,0,2,0,1,10,28
BAL,21,401220263,2020,6,BAL,33,21,40,213,52.5,5.3,10.14,2,0,6,171.0,16,10.69,1,1,3,0,0,0,0,0,0,0,0,12
BAL,17,401220137,2020,10,BAL,33,0,0,0,0,0,0,0,0,0,152.0,28,5.43,0,2,0,0,0,1,0,0,0,2,5,17
BAL,23,401220148,2020,8,BAL,33,0,0,0,0,0,0,0,0,0,48.0,16,3.0,1,2,1,1,0,0,0,0,0,4,4,22
BAL,28,401220271,2020,4,BAL,33,0,0,0,0,0,0,0,0,0,52.0,15,3.47,1,0,1,1,0,0,0,1,0,2,5,11
BAL,23,401220170,2020,12,BAL,33,0,0,0,0,0,0,0,0,0,9.0,3,3.0,0,1,2,0,0,2,0,0,0,1,7,13
BAL,2,401437750,2022,4,BAL,33,19,36,213,52.8,5.9,11.21,1,1,1,125.0,25,5.0,1,1,1,1,0,1,2,0,0,2,11,23
BAL,27,401437805,2022,8,BAL,33,26,44,325,59.1,7.4,12.5,1,0,3,44.0,15,2.93,1,1,0,0,0,1,2,0,0,1,10,22
BAL,4,401437775,2022,5,BAL,33,24,35,217,68.6,6.2,9.04,1,1,2,101.0,21,4.81,1,1,0,0,0,0,0,1,0,2,5,17
BAL,18,401437831,2022,9,BAL,33,19,29,210,65.5,7.2,11.05,1,1,4,41.0,12,3.42,0,1,0,0,0,0,2,0,0,1,7,13
BAL,20,401437632,2022,1,BAL,33,37,59,309,62.7,5.2,8.35,1,1,3,83.0,17,4.88,0,1,2,1,0,0,0,1,0,0,3,9
BAL,19,401437784,2022,6,BAL,33,19,27,173,70.4,6.4,9.11,2,0,4,83.0,31,2.68,1,2,0,0,0,0,1,0,0,3,6,24
BAL,17,401437631,2022,3,BAL,33,22,32,321,68.8,10.0,14.59,0,3,3,145.0,28,5.18,3,0,2,1,0,0,1,0,1,2,8,26
BAL,30,401437862,2022,12,BAL,33,29,37,321,78.4,8.7,11.07,3,0,4,-1.0,5,-0.2,0,1,0,0,0,2,0,0,0,2,8,14
BAL,29,401437846,2022,11,BAL,33,21,33,196,63.6,5.9,9.33,0,2,4,36.0,17,2.12,0,0,2,1,0,0,1,0,0,0,3,3
BAL,23,401437894,2022,14,BAL,33,22,30,276,73.3,9.2,12.55,1,3,1,61.0,18,3.39,1,1,0,0,0,0,0,0,0,2,2,14
BAL,15,401437633,2022,2,BAL,33,36,50,469,72.0,9.4,13.03,6,2,1,85.0,17,5.0,0,3,0,0,0,0,0,0,0,6,6,24
BAL,5,401437903,2022,15,BAL,33,18,28,161,64.3,5.8,8.94,1,0,3,145.0,31,4.68,0,1,0,0,0,1,0,1,0,1,7,13
BAL,7,401437875,2022,13,BAL,33,17,22,189,77.3,8.6,11.12,0,0,2,68.0,19,3.58,0,0,0,0,0,0,0,1,2,0,9,9
BAL,5,401437792,2022,7,BAL,33,0,0,0,0,0,0,0,0,0,95.0,21,4.52,2,0,1,1,0,0,1,1,0,2,8,20
BAL,2,401127868,2019,14,BAL,33,17,39,146,43.6,3.7,8.59,1,0,6,104.0,23,4.52,0,1,0,0,0,0,1,2,0,0,9,15
BAL,17,401127899,2019,9,BAL,33,30,46,285,65.2,6.2,9.5,1,1,2,36.0,8,4.5,0,1,0,0,1,1,0,0,0,2,8,14
BAL,4,401128105,2019,6,BAL,33,21,39,235,53.8,6.0,11.19,0,1,2,16.0,13,1.23,1,0,0,0,0,1,0,0,0,2,5,11
BAL,20,401128020,2019,15,BAL,33,18,32,218,56.3,6.8,12.11,2,1,1,103.0,24,4.29,0,2,0,0,0,0,0,0,0,1,1,13
BAL,25,401128027,2019,13,BAL,33,15,21,165,71.4,7.9,11.0,1,0,2,28.0,10,2.8,0,1,0,0,0,0,1,0,0,2,5,11
BAL,14,401128012,2019,12,BAL,33,26,37,212,70.3,5.7,8.15,0,2,2,22.0,9,2.44,0,0,0,0,0,0,1,1,0,0,6,6
BAL,12,401127953,2019,3,BAL,33,27,37,374,73.0,10.1,13.85,3,0,1,16.0,5,3.2,0,1,0,0,0,0,1,1,0,3,9,15
BAL,5,401127904,2019,16,BAL,33,20,33,192,60.6,5.8,9.6,2,1,0,57.0,19,3.0,0,1,0,0,0,0,0,1,0,0,3,9
BAL,5,401128018,2019,4,BAL,33,20,30,342,66.7,11.4,17.1,1,1,1,166.0,23,7.22,3,0,0,0,0,1,0,1,0,4,10,28
BAL,10,401131041,2019,2,BAL,33,7,14,88,50.0,6.3,12.57,2,0,1,235.0,47,5.0,2,3,0,0,0,0,0,0,0,4,4,34
BAL,23,401128011,2019,5,BAL,33,13,20,131,65.0,6.6,10.08,1,0,1,57.0,17,3.35,1,1,2,1,0,1,1,1,0,2,11,23
BAL,34,401128047,2019,11,BAL,33,18,29,169,62.1,5.8,9.39,0,1,6,52.0,9,5.78,0,0,0,0,0,0,0,0,0,1,1,1
BAL,26,401127985,2019,7,BAL,33,20,41,241,48.8,5.9,12.05,1,1,1,24.0,4,6.0,0,1,1,1,0,0,3,0,0,1,10,16
BAL,15,401127954,2019,1,BAL,33,0,0,0,0,0,0,0,0,0,12.0,10,1.2,0,1,0,0,0,0,0,0,0,0,0,6
BAL,4,401127934,2019,10,BAL,33,0,0,0,0,0,0,0,0,0,122.0,34,3.59,0,1,1,1,0,0,1,1,0,1,7,13
BAL,23,401127950,2019,17,BAL,33,0,0,0,0,0,0,0,0,0,1.0,3,0.33,0,0,0,0,0,1,0,0,0,1,4,4
BAL,2,401030711,2018,1,BAL,33,5,18,24,27.8,1.3,4.8,0,2,3,118.0,40,2.95,1,0,0,0,0,0,1,0,0,0,3,9
BAL,13,401030916,2018,12,BAL,33,0,0,0,0.0,0.0,0,0,0,0,10.0,4,2.5,0,1,0,0,0,0,0,1,0,2,5,11
BAL,4,401030894,2018,11,BAL,33,19,36,211,52.8,5.9,11.11,2,0,1,48.0,16,3.0,1,1,0,0,0,0,0,0,0,3,3,15
BAL,4,401030690,2018,2,BAL,33,24,42,265,57.1,6.3,11.04,4,0,0,108.0,28,3.86,0,4,0,0,0,1,0,1,0,4,10,34
BAL,23,401030819,2018,9,BAL,33,1,1,22,100.0,22.0,22.0,0,0,0,107.0,24,4.46,0,2,0,0,0,1,0,0,0,2,5,17
BAL,7,401030788,2018,3,BAL,33,22,34,192,64.7,5.6,8.73,0,1,3,118.0,23,5.13,2,0,0,0,0,0,0,0,0,2,2,14
BAL,12,401030764,2018,14,BAL,33,35,53,377,66.0,7.1,10.77,2,1,3,86.0,25,3.44,1,2,0,0,0,1,1,0,0,3,9,27
BAL,10,401030774,2018,6,BAL,33,10,15,117,66.7,7.8,11.7,0,0,11,55.0,14,3.93,0,0,0,0,0,0,0,0,0,0,0,0
BAL,5,401030770,2018,5,BAL,33,25,43,342,58.1,8.0,13.68,1,1,5,60.0,10,6.0,0,1,0,0,0,0,2,0,0,0,6,12
BAL,5,401030719,2018,17,BAL,33,23,42,376,54.8,9.0,16.35,3,3,0,50.0,14,3.57,0,3,0,0,0,0,1,0,0,3,6,24
BAL,1,401030928,2018,13,BAL,33,16,26,131,61.5,5.0,8.19,1,0,3,12.0,8,1.5,0,1,1,0,0,0,0,0,0,0,0,6
BAL,27,401030898,2018,15,BAL,33,13,25,157,52.0,6.3,12.08,0,1,1,85.0,21,4.05,1,0,0,0,0,2,0,0,0,0,6,12
BAL,23,401030933,2018,4,BAL,33,0,0,0,0,0,0,0,0,0,20.0,10,2.0,0,1,0,0,0,0,2,0,0,0,6,12
BAL,24,401030897,2018,16,BAL,33,0,0,0,0,0,0,0,0,0,50.0,15,3.33,1,0,0,0,0,0,1,0,0,1,4,10
BAL,18,401030836,2018,7,BAL,33,0,0,0,0,0,0,0,0,0,96.0,29,3.31,1,1,0,0,0,0,1,0,0,3,6,18
BAL,29,401030849,2018,8,BAL,33,0,0,0,0,0,0,0,0,0,84.0,16,5.25,1,1,0,0,0,0,1,1,1,3,12,24
BAL,30,400951579,2017,3,BAL,33,20,31,244,64.5,7.9,12.2,4,0,0,77.0,20,3.85,1,4,0,0,0,2,0,1,0,5,14,44
BAL,11,400951596,2017,16,BAL,33,16,33,215,48.5,6.5,13.44,1,0,2,93.0,24,3.88,0,1,0,0,0,0,2,1,0,1,10,16
BAL,4,400951739,2017,17,BAL,33,23,44,222,52.3,5.0,9.65,3,0,1,146.0,30,4.87,0,1,1,1,0,0,1,0,0,4,7,13
BAL,4,400951572,2017,1,BAL,33,16,31,170,51.6,5.5,10.62,0,4,5,77.0,22,3.5,0,0,0,0,0,0,0,0,0,0,0,0
BAL,5,400951626,2017,2,BAL,33,15,31,182,48.4,5.9,12.13,0,3,2,89.0,20,4.45,0,1,0,0,0,0,1,0,0,1,4,10
BAL,9,400951703,2017,11,BAL,33,21,36,239,58.3,6.6,11.38,0,3,6,19.0,3,6.33,0,0,0,0,0,0,0,0,0,0,0,0
BAL,16,400951603,2017,7,BAL,33,20,31,188,64.5,6.1,9.4,0,1,0,169.0,33,5.12,1,0,0,0,0,0,2,2,2,0,18,24
BAL,5,400951778,2017,15,BAL,33,20,37,146,54.1,3.9,7.3,0,2,2,130.0,19,6.84,1,0,1,1,0,0,0,1,0,1,4,10
BAL,10,400951761,2017,9,BAL,33,19,28,218,67.9,7.8,11.47,2,1,3,32.0,11,2.91,1,0,0,0,0,0,0,1,0,2,5,11
BAL,15,400951670,2017,8,BAL,33,25,44,176,56.8,4.0,7.04,0,2,3,23.0,13,1.77,0,0,0,0,0,0,0,0,0,0,0,0
BAL,8,400951680,2017,13,BAL,33,24,29,292,82.8,10.1,12.17,1,1,3,2.0,3,0.67,0,0,0,0,0,0,0,0,0,2,2,2
BAL,3,400951699,2017,6,BAL,33,8,16,113,50.0,7.1,14.12,1,0,4,231.0,54,4.28,0,0,1,1,0,0,0,0,0,0,0,0
BAL,23,400951694,2017,14,BAL,33,0,0,0,0,0,0,0,0,0,54.0,15,3.6,2,1,1,0,0,1,0,2,1,3,15,33
BAL,23,400951708,2017,4,BAL,33,0,0,0,0,0,0,0,0,0,144.0,35,4.11,2,0,1,0,0,0,1,1,0,2,8,20
BAL,13,400951659,2017,5,BAL,33,0,0,0,0,0,0,0,0,0,43.0,12,3.58,1,0,1,1,0,0,1,0,0,2,5,11
BAL,34,400951640,2017,12,BAL,33,0,0,0,0,0,0,0,0,0,51.0,17,3.0,1,0,0,0,0,1,2,0,0,1,10,16
BAL,30,400874567,2016,3,BAL,33,24,38,194,63.2,5.1,8.08,2,3,4,34.0,9,3.78,0,2,0,0,0,0,0,1,0,2,5,17
BAL,17,400874661,2016,14,BAL,33,25,38,406,65.8,10.7,16.24,3,1,1,13.0,4,3.25,0,0,0,0,0,0,0,0,0,4,4,4
BAL,28,400874590,2016,5,BAL,33,29,41,260,70.7,6.3,8.97,1,1,1,42.0,17,2.47,0,0,1,1,0,1,0,0,0,1,4,4
BAL,4,400874608,2016,17,BAL,33,18,28,226,64.3,8.1,12.56,1,0,1,19.0,5,3.8,0,1,0,0,0,2,0,0,0,3,9,15
BAL,4,400874560,2016,12,BAL,33,26,48,283,54.2,5.9,10.88,1,0,3,35.0,15,2.33,0,1,0,0,0,1,1,0,0,0,6,12
BAL,5,400874589,2016,10,BAL,33,6,13,59,46.2,4.5,9.83,0,2,3,32.0,12,2.67,0,0,0,0,0,0,0,0,0,1,1,1
BAL,5,400874512,2016,2,BAL,33,20,33,260,60.6,7.9,13.0,2,2,3,145.0,23,6.3,1,2,0,0,0,0,0,0,0,0,0,18
BAL,6,400874638,2016,11,BAL,33,27,36,301,75.0,8.4,11.15,3,0,1,113.0,27,4.19,0,3,0,0,0,0,0,0,0,0,0,18
BAL,20,400874501,2016,7,BAL,33,4,8,95,50.0,11.9,23.75,1,0,2,26.0,6,4.33,0,1,0,0,0,1,0,0,0,3,6,12
BAL,2,400874510,2016,1,BAL,33,15,22,111,68.2,5.0,7.4,0,0,2,69.0,21,3.29,1,0,0,0,0,0,0,0,0,0,0,6
BAL,21,400874685,2016,15,BAL,33,22,42,170,52.4,4.0,7.73,0,1,1,15.0,8,1.88,1,0,0,0,0,0,0,0,0,0,0,6
BAL,15,400874722,2016,13,BAL,33,0,0,0,0,0,0,0,0,0,61.0,14,4.36,0,1,0,0,0,0,0,0,0,0,0,6
BAL,23,400874598,2016,9,BAL,33,0,0,0,0,0,0,0,0,0,32.0,14,2.29,0,1,0,0,0,0,0,0,0,2,2,8
BAL,23,400874583,2016,16,BAL,33,0,0,0,0,0,0,0,0,0,122.0,20,6.1,1,2,0,0,0,0,1,0,0,4,7,25
BAL,13,400874666,2016,4,BAL,33,0,0,0,0,0,0,0,0,0,34.0,10,3.4,0,1,0,0,0,0,0,0,0,0,0,6
BAL,19,400874705,2016,6,BAL,33,0,0,0,0,0,0,0,0,0,10.0,2,5.0,0,2,1,1,0,1,1,0,0,3,9,21
BAL,30,400791581,2015,10,BAL,33,22,45,188,48.9,4.2,8.55,2,1,3,86.0,20,4.3,0,2,0,0,0,1,0,1,1,1,10,22
BAL,13,400791702,2015,2,BAL,33,30,46,351,65.2,7.6,11.7,3,1,1,97.0,19,5.11,1,2,0,0,0,0,0,0,0,0,0,18
BAL,14,400791679,2015,11,BAL,33,12,26,136,46.2,5.2,11.33,1,0,1,82.0,28,2.93,1,1,2,2,0,0,0,0,0,1,1,13
BAL,4,400791617,2015,17,BAL,33,17,27,160,63.0,5.9,9.41,2,0,3,145.0,27,5.37,1,2,1,0,0,0,0,0,1,3,6,24
BAL,5,400791545,2015,5,BAL,33,36,51,457,70.6,9.0,12.69,2,0,4,83.0,25,3.32,1,1,0,0,0,0,0,0,0,0,0,12
BAL,5,400791561,2015,12,BAL,33,21,38,212,55.3,5.6,10.1,1,0,1,56.0,17,3.29,0,1,0,0,0,0,0,0,0,0,0,6
BAL,15,400791615,2015,13,BAL,33,9,19,86,47.4,4.5,9.56,1,0,1,137.0,26,5.27,0,1,1,1,0,0,0,0,0,0,0,6
BAL,26,400791616,2015,14,BAL,33,23,32,292,71.9,9.1,12.7,5,0,0,6.0,1,6.0,0,2,0,0,0,0,0,0,0,5,5,17
BAL,23,400791662,2015,4,BAL,33,0,0,0,0,0,0,0,0,0,129.0,22,5.86,1,0,0,0,0,0,0,0,0,0,0,6
BAL,4,400791546,2015,3,BAL,33,0,0,0,0,0,0,0,0,0,76.0,26,2.92,0,3,0,0,0,0,0,0,0,4,4,22
BAL,24,400791646,2015,8,BAL,33,0,0,0,0,0,0,0,0,0,54.0,18,3.0,0,1,0,0,0,0,0,2,0,2,8,14
BAL,22,400791574,2015,7,BAL,33,0,0,0,0,0,0,0,0,0,5.0,3,1.67,0,1,0,0,0,2,0,0,0,2,8,14
BAL,7,400791587,2015,1,BAL,33,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1,1,2,1,13,13
BAL,12,400791696,2015,15,BAL,33,0,0,0,0,0,0,0,0,0,8.0,1,8.0,0,0,0,0,0,0,1,0,1,4,10,10
BAL,23,400791575,2015,16,BAL,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,5,5
BAL,30,400554382,2014,15,BAL,33,21,37,210,56.8,5.7,10.0,0,1,8,2.0,1,2.0,0,0,0,0,0,0,0,0,0,0,0,0
BAL,17,400749515,2014,2,BAL,33,33,50,367,66.0,7.3,11.12,3,1,2,69.0,19,3.63,1,1,0,0,0,0,0,0,0,5,5,17
BAL,4,400554229,2014,1,BAL,33,25,38,301,65.8,7.9,12.04,1,0,0,79.0,26,3.04,0,1,0,0,0,2,1,2,0,0,15,21
BAL,4,400554264,2014,8,BAL,33,21,28,266,75.0,9.5,12.67,0,1,2,111.0,34,3.26,3,0,0,0,0,0,2,0,0,3,9,27
BAL,27,400554225,2014,6,BAL,33,24,44,314,54.5,7.1,13.08,2,1,5,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,6
BAL,5,400554240,2014,3,BAL,33,19,25,290,76.0,11.6,15.26,1,0,0,-4.0,4,-1.0,0,0,1,0,0,0,0,0,0,0,0,0
BAL,34,400554398,2014,16,BAL,33,20,42,185,47.6,4.4,9.25,0,1,0,19.0,4,4.75,0,0,1,0,0,2,4,0,0,1,19,19
BAL,1,400554228,2014,7,BAL,33,29,44,228,65.9,5.2,7.86,1,0,5,27.0,3,9.0,0,0,0,0,0,0,0,0,0,0,0,0
BAL,15,400554419,2014,14,BAL,33,23,33,227,69.7,6.9,9.87,1,0,6,63.0,16,3.94,0,0,1,0,0,0,0,0,0,0,0,0
BAL,23,400554389,2014,9,BAL,33,0,0,0,0,0,0,0,0,0,20.0,10,2.0,0,2,0,0,0,0,0,0,0,0,0,12
BAL,5,400554405,2014,17,BAL,33,0,0,0,0,0,0,0,0,0,6.0,4,1.5,0,0,0,0,0,0,0,0,0,0,0,0
BAL,18,400554394,2014,12,BAL,33,0,0,0,0,0,0,0,0,0,25.0,12,2.08,0,0,1,0,0,0,0,0,0,0,0,0
BAL,24,400554323,2014,13,BAL,33,0,0,0,0,0,0,0,0,0,0.0,0,0,0,2,0,0,0,0,0,0,0,0,0,12
BAL,29,400554248,2014,4,BAL,33,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1,0,0,0,0,1,0,0,1,4,10
BAL,11,400554239,2014,5,BAL,33,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,2,0,0,2,8,8
BAL,10,400554367,2014,10,BAL,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
BAL,17,331222033,2013,16,BAL,33,14,26,172,53.8,6.6,12.29,1,0,2,0.0,0,0,0,0,0,0,0,0,0,2,0,5,11,11
BAL,4,331110033,2013,10,BAL,33,24,51,274,47.1,5.4,11.42,2,3,5,87.0,21,4.14,0,2,0,0,0,0,1,0,0,2,5,17
BAL,4,331229004,2013,17,BAL,33,21,36,281,58.3,7.8,13.38,2,4,0,45.0,19,2.37,1,1,0,0,0,0,2,0,0,4,10,22
BAL,3,331117003,2013,11,BAL,33,19,31,216,61.3,7.0,11.37,1,0,2,16.0,5,3.2,0,0,1,0,0,1,1,1,0,2,11,11
BAL,9,331013033,2013,6,BAL,33,17,32,315,53.1,9.8,18.53,1,1,3,21.0,5,4.2,0,0,0,0,0,0,2,1,1,1,13,13
BAL,20,331124033,2013,12,BAL,33,9,22,127,40.9,5.8,14.11,0,2,3,47.0,14,3.36,0,0,0,0,0,1,0,0,0,0,3,3
BAL,15,331006015,2013,5,BAL,33,21,40,307,52.5,7.7,14.62,1,0,6,21.0,9,2.33,0,1,0,0,0,0,0,0,0,0,0,6
BAL,23,331128033,2013,13,BAL,33,0,0,0,0,0,0,0,0,0,73.0,16,4.56,1,1,0,0,0,0,0,0,0,0,0,12
BAL,23,331020023,2013,7,BAL,33,0,0,0,0,0,0,0,0,0,96.0,20,4.8,0,0,0,0,0,0,0,0,0,0,0,0
BAL,16,331208033,2013,14,BAL,33,0,0,0,0,0,0,0,0,0,19.0,8,2.38,0,1,1,0,0,0,1,1,0,2,8,14
BAL,5,331103005,2013,9,BAL,33,0,0,0,0,0,0,0,0,0,10.0,1,10.0,0,0,0,0,0,0,0,0,0,0,0,0
BAL,34,330922033,2013,3,BAL,33,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,2,0,1,0,0,9,9
BAL,2,330929002,2013,4,BAL,33,0,0,0,0,0,0,0,0,0,13.0,1,13.0,0,1,0,0,0,0,0,0,0,0,0,6
BAL,7,330905007,2013,1,BAL,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7
BAL,17,330120017,2012,3,BAL,33,29,54,320,53.7,5.9,11.03,1,2,0,12.0,4,3.0,0,0,0,0,0,1,1,0,0,1,7,7
BAL,28,321209028,2012,14,BAL,33,15,26,242,57.7,9.3,16.13,1,0,3,163.0,30,5.43,1,0,1,1,0,0,1,2,0,2,11,17
BAL,4,321230004,2012,17,BAL,33,10,15,78,66.7,5.2,7.8,1,0,2,4.0,2,2.0,0,0,0,0,0,0,2,1,0,2,11,11
BAL,25,330203025,2012,5,BAL,33,0,0,0,0,0,0,0,0,0,110.0,19,5.79,1,0,0,0,0,0,0,0,0,0,0,6
BAL,7,330112007,2012,2,BAL,33,0,0,0,0,0,0,0,0,0,81.0,25,3.24,1,0,1,1,0,0,0,0,0,5,5,11
BAL,23,321202033,2012,13,BAL,33,0,0,0,0,0,0,0,0,0,4.0,1,4.0,0,0,1,1,0,0,0,0,0,0,0,0
BAL,6,321014033,2012,6,BAL,33,0,0,0,0,0,0,0,0,0,0.0,0,0,0,2,0,0,0,0,1,2,0,2,11,23
BAL,5,320927033,2012,4,BAL,33,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BAL,5,321104005,2012,9,BAL,33,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BAL,11,330106033,2012,1,BAL,33,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,0,1,1,0,9,9
BAL,23,321118023,2012,11,BAL,33,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BAL,7,321216033,2012,15,BAL,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,4,10,10
BAL,17,320122017,2011,3,BAL,33,22,36,239,61.1,6.6,10.86,0,2,1,2.0,6,0.33,1,0,0,0,0,2,1,0,0,2,11,17
BAL,4,320101004,2011,17,BAL,33,22,44,232,50.0,5.3,10.55,0,0,1,17.0,4,4.25,0,0,0,0,0,1,0,2,0,1,10,10
BAL,4,311120033,2011,11,BAL,33,24,45,373,53.3,8.3,15.54,1,3,2,32.0,4,8.0,0,0,0,0,0,1,0,0,0,3,6,6
BAL,5,311204005,2011,13,BAL,33,17,35,192,48.6,5.5,11.29,1,1,3,12.0,4,3.0,0,0,0,0,0,0,0,0,0,0,0,0
BAL,25,311124033,2011,12,BAL,33,0,0,0,0,0,0,0,0,0,39.0,14,2.79,0,0,0,0,0,0,0,0,0,0,0,0
BAL,26,311113026,2011,10,BAL,33,0,0,0,0,0,0,0,0,0,104.0,33,3.15,1,0,1,0,0,1,4,0,0,1,16,22
BAL,23,311106023,2011,9,BAL,33,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BAL,23,310911033,2011,1,BAL,33,0,0,0,0,0,0,0,0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,6
BAL,22,311030033,2011,8,BAL,33,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BAL,20,311002033,2011,4,BAL,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,5,5
BAL,11,311211033,2011,14,BAL,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,4,4
BAL,17,301017017,2010,6,BAL,33,27,44,292,61.4,6.6,10.81,1,2,3,1.0,2,0.5,0,0,0,0,0,1,2,0,0,2,11,11
BAL,15,301107033,2010,9,BAL,33,22,34,231,64.7,6.8,10.5,0,3,2,13.0,6,2.17,0,0,0,0,0,0,0,0,0,0,0,0
BAL,5,301226005,2010,16,BAL,33,15,29,149,51.7,5.1,9.93,0,3,0,30.0,4,7.5,0,0,0,0,0,0,0,0,0,0,0,0
BAL,1,301111001,2010,10,BAL,33,32,50,316,64.0,6.3,9.88,3,0,2,5.0,1,5.0,0,0,0,0,0,0,0,0,0,0,0,0
BAL,4,300919004,2010,2,BAL,33,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,1,3,1,0,0,15,15
BAL,23,301003023,2010,4,BAL,33,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BAL,23,301205033,2010,13,BAL,33,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BAL,7,301010033,2010,5,BAL,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,5,5
BAL,12,310109012,2010,1,BAL,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
BAL,12,290913033,2009,1,BAL,33,23,42,154,54.8,3.7,6.7,2,3,3,0.0,0,0,0,0,0,0,0,0,0,0,1,3,6,6
BAL,17,291004017,2009,4,BAL,33,21,32,258,65.6,8.1,12.29,1,0,3,11.0,5,2.2,1,0,0,0,0,0,2,0,0,3,9,15
BAL,16,291018016,2009,6,BAL,33,0,0,0,0,0,0,0,0,0,143.0,22,6.5,0,0,0,0,0,0,0,0,0,0,0,0
BAL,3,291220033,2009,15,BAL,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
BAL,7,291101033,2009,8,BAL,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
BAL,17,241128017,2004,12,BAL,33,15,30,172,50.0,5.7,11.47,0,0,1,3.0,3,1.0,0,0,0,0,0,1,0,2,0,1,10,10
BAL,7,401326391,2021,4,BAL,33,12,21,113,57.1,5.4,9.42,0,1,3,106.0,17,6.24,0,1,0,0,0,0,0,0,0,1,1,7
BAL,15,401326465,2021,10,BAL,33,8,13,158,61.5,12.2,19.75,0,0,1,60.0,22,2.73,1,0,0,0,0,2,1,0,0,1,10,16
BAL,4,401326424,2021,7,BAL,33,23,38,416,60.5,10.9,18.09,3,1,1,59.0,13,4.54,1,3,1,0,0,0,1,0,1,5,11,35
